granularity,time_frame,data_type,sensor,r2,rmse,pearson_r,n_points
25,TF_0,fault_free_fa,pm25_fa,0.5115036051911381,11.225006019145459,0.7151948225692335,644102
25,TF_0,faulty_fa,pm25_fa,0.11675065407778784,15.093764281542741,0.49302379883699987,644102
25,TF_0,faulty_raw,pm25_0,-0.07819761360091637,16.67650677499607,0.3215163230685157,644102
25,TF_0,faulty_raw,pm25_1,-2.1822343550351464,28.64982550018086,,644102
25,TF_0,faulty_raw,pm25_2,0.08525004765258959,15.360561761922694,0.4332846579728951,644102
25,TF_0,faulty_raw,pm25_3,-0.4056475081506017,19.04119122870223,0.23113309353511247,644102
25,TF_2,fault_free_fa,pm25_fa,0.8671723242628673,6.736298505428218,0.931220879386514,648000
25,TF_2,faulty_fa,pm25_fa,0.511909756494781,12.912998496103286,0.7243069510792834,648000
25,TF_2,faulty_raw,pm25_0,0.3294760501251226,15.135061307403072,0.7357105452758022,648000
25,TF_2,faulty_raw,pm25_1,-2.205779408039237,33.09358790806384,,648000
25,TF_2,faulty_raw,pm25_2,0.13383112228312966,17.201975496046238,0.5580162358977526,648000
25,TF_2,faulty_raw,pm25_3,-0.2350314539267182,20.54073815239084,0.3268973735937316,648000
25,TF_3,fault_free_fa,pm25_fa,0.6534141542731962,9.21508421550607,0.8083403771428073,644401
25,TF_3,faulty_fa,pm25_fa,0.04546439391854906,15.292904053864293,0.49988857158579697,644401
25,TF_3,faulty_raw,pm25_0,-0.11122572298595723,16.500421574712412,0.4356883724346977,644401
25,TF_3,faulty_raw,pm25_1,-4.515810530566992,36.76195229094324,,644401
25,TF_3,faulty_raw,pm25_2,-0.09941605295178713,16.412507375261427,0.36761605254958485,644401
25,TF_3,faulty_raw,pm25_3,-0.3741926499153254,18.34922423410206,0.4420754345943102,644401
25,TF_1,fault_free_fa,pm25_fa,0.6707165713372987,9.854148235558519,0.8189728835679216,648000
25,TF_1,faulty_fa,pm25_fa,0.1341534041199861,15.979185203544326,0.43192949897676336,648000
25,TF_1,faulty_raw,pm25_0,-0.003522189095294115,17.202740705088324,0.4542426507946867,648000
25,TF_1,faulty_raw,pm25_1,-3.37926681788412,35.93642383640209,,648000
25,TF_1,faulty_raw,pm25_2,-0.4420344279812949,20.62158145726809,0.2424602964698647,648000
25,TF_1,faulty_raw,pm25_3,-1.9660772435013367,29.575042807043264,-0.11943653715980318,648000
2.5,TF_7,fault_free_fa,pm25_fa,0.6105565703242348,10.330904506085291,0.7813812680977947,64800
2.5,TF_7,faulty_fa,pm25_fa,-0.06723277642947223,17.101953996569595,0.3351475299766301,64800
2.5,TF_7,faulty_raw,pm25_0,-0.3989221062801398,19.58001062317578,0.15855697424686527,64800
2.5,TF_7,faulty_raw,pm25_1,-1.5830792867943502,26.606333163210966,,64800
2.5,TF_7,faulty_raw,pm25_2,-0.2086688389396072,18.199934262284284,0.2921464063970913,64800
2.5,TF_7,faulty_raw,pm25_3,-0.809785727248179,22.270488122694204,-0.09530878500344553,64800
2.5,TF_12,fault_free_fa,pm25_fa,0.77303719468079,6.178243538244476,0.8792254135837455,64800
2.5,TF_12,faulty_fa,pm25_fa,-0.08631010606747935,13.516510562867001,0.34896113255066097,64800
2.5,TF_12,faulty_raw,pm25_0,-0.14029182775118199,13.84827515708781,0.36757297428123503,64800
2.5,TF_12,faulty_raw,pm25_1,-3.4858347033772077,27.466878816871453,,64800
2.5,TF_12,faulty_raw,pm25_2,-0.7204061961006083,17.009955490984925,0.17993489858247486,64800
2.5,TF_12,faulty_raw,pm25_3,-2.247558977289726,23.370403009652254,-0.20185178643914217,64800
2.5,TF_26,fault_free_fa,pm25_fa,0.8900037843542578,5.870165892176791,0.9434001257410544,64800
2.5,TF_26,faulty_fa,pm25_fa,0.4437074458785646,13.201191354410312,0.670317770639426,64800
2.5,TF_26,faulty_raw,pm25_0,0.25150468998490283,15.31285057086025,0.662977543961427,64800
2.5,TF_26,faulty_raw,pm25_1,-2.6365202409542405,33.75238819961765,,64800
2.5,TF_26,faulty_raw,pm25_2,-0.046152740489529664,18.103354311102468,0.48373930612522154,64800
2.5,TF_26,faulty_raw,pm25_3,-0.5686197300164288,22.167684891006495,0.1839899613738126,64800
2.5,TF_25,fault_free_fa,pm25_fa,0.9236147915721302,4.767155895634636,0.9610488019023689,64800
2.5,TF_25,faulty_fa,pm25_fa,0.5889162690322503,11.059102039860417,0.768090256067419,64800
2.5,TF_25,faulty_raw,pm25_0,0.20306730011474838,15.398043567221132,0.6940759069131496,64800
2.5,TF_25,faulty_raw,pm25_1,-2.9602192675020786,34.32529960850424,,64800
2.5,TF_25,faulty_raw,pm25_2,0.1268120584220338,16.117904762312907,0.611085329889319,64800
2.5,TF_25,faulty_raw,pm25_3,-0.5288270720645845,21.32720299861991,0.2512892863173819,64800
2.5,TF_21,fault_free_fa,pm25_fa,0.8850298014091506,6.881552728490648,0.9407602320202038,64800
2.5,TF_21,faulty_fa,pm25_fa,0.5601629101455367,13.45983467871158,0.753124165542369,64800
2.5,TF_21,faulty_raw,pm25_0,0.4646882437418892,14.848999471096068,0.8077014636487654,64800
2.5,TF_21,faulty_raw,pm25_1,-1.8133559712251754,34.04130058357072,,64800
2.5,TF_21,faulty_raw,pm25_2,-0.28744042896209665,23.02806107616269,0.4894556054949497,64800
2.5,TF_21,faulty_raw,pm25_3,-0.20133453064253248,22.24466047300551,0.3421241698710607,64800
2.5,TF_28,fault_free_fa,pm25_fa,0.846517549673274,6.865155338546299,0.920063887053463,64800
2.5,TF_28,faulty_fa,pm25_fa,0.25369397878412625,15.138382672269627,0.5609886301555856,64800
2.5,TF_28,faulty_raw,pm25_0,0.01146102274421168,17.42279815952647,0.6050998092072036,64800
2.5,TF_28,faulty_raw,pm25_1,-3.4770472746282666,37.078046658702114,,64800
2.5,TF_28,faulty_raw,pm25_2,0.24128363715729584,15.263731985009464,0.5981058201671542,64800
2.5,TF_28,faulty_raw,pm25_3,-0.43127724906681175,20.96442186981545,0.32171194371782225,64800
2.5,TF_1,fault_free_fa,pm25_fa,0.8543628561686706,6.101298342079724,0.9243175305514647,63360
2.5,TF_1,faulty_fa,pm25_fa,-0.10475000740232798,16.804213539263063,0.45103117949336075,63360
2.5,TF_1,faulty_raw,pm25_0,-0.37535811795797724,18.74968961330488,0.06892317343270635,63360
2.5,TF_1,faulty_raw,pm25_1,-0.6370017196313773,20.455530774415173,,63360
2.5,TF_1,faulty_raw,pm25_2,-0.23953192424782488,17.799796754753654,0.23378739932217205,63360
2.5,TF_1,faulty_raw,pm25_3,-0.3512754264172053,18.584809962553965,0.27761356126880926,63360
2.5,TF_6,fault_free_fa,pm25_fa,0.568101008199163,11.461114094079488,0.7537248618361536,64800
2.5,TF_6,faulty_fa,pm25_fa,0.017577951369233236,17.285613224797277,0.3639724734934719,64800
2.5,TF_6,faulty_raw,pm25_0,-0.16360285418416187,18.812136863571084,0.22086148765805122,64800
2.5,TF_6,faulty_raw,pm25_1,-1.3632534238340241,26.809634218395267,,64800
2.5,TF_6,faulty_raw,pm25_2,-0.33003575127634766,20.11256210897019,0.15255854129297222,64800
2.5,TF_6,faulty_raw,pm25_3,-0.5120680788812983,21.444771019806193,0.04558242346542172,64800
2.5,TF_20,fault_free_fa,pm25_fa,0.9216540449774591,5.728910970887829,0.9600281514300024,64800
2.5,TF_20,faulty_fa,pm25_fa,0.524866346605585,14.108202347454329,0.7278918910034075,64800
2.5,TF_20,faulty_raw,pm25_0,0.2710118325989782,17.47527518424839,0.7107871273593731,64800
2.5,TF_20,faulty_raw,pm25_1,-2.3187339087211565,37.28636100937759,,64800
2.5,TF_20,faulty_raw,pm25_2,0.006090324761103161,20.40503024881256,0.5325122626070219,64800
2.5,TF_20,faulty_raw,pm25_3,-0.3256639367918064,23.565708687371252,0.36154779157560113,64800
2.5,TF_8,fault_free_fa,pm25_fa,0.6270493316021373,9.480440873457155,0.7918645043065817,64800
2.5,TF_8,faulty_fa,pm25_fa,0.2003837876502963,13.88173132494892,0.5210913881428334,64800
2.5,TF_8,faulty_raw,pm25_0,-0.08964114314984539,16.204833967815983,0.3438767759298951,64800
2.5,TF_8,faulty_raw,pm25_1,-1.7549321922594343,25.766670040572695,,64800
2.5,TF_8,faulty_raw,pm25_2,0.054786725535289515,15.092727996387811,0.41643692132940546,64800
2.5,TF_8,faulty_raw,pm25_3,-0.7262476465030445,20.39644078309096,0.04210235549243142,64800
2.5,TF_2,fault_free_fa,pm25_fa,0.8274236363332519,6.630754495886153,0.9096283176732242,64800
2.5,TF_2,faulty_fa,pm25_fa,-0.04749441594119164,16.3360912177957,0.4957221398988452,64800
2.5,TF_2,faulty_raw,pm25_0,-0.3536640200264358,18.57067691391516,0.151145998904977,64800
2.5,TF_2,faulty_raw,pm25_1,-1.0971050220361165,23.11438707211455,,64800
2.5,TF_2,faulty_raw,pm25_2,-0.20488065269261235,17.520411691306442,0.31685093634516215,64800
2.5,TF_2,faulty_raw,pm25_3,-0.2275576524696723,17.684518534351163,0.4458866876816835,64800
2.5,TF_4,fault_free_fa,pm25_fa,0.795664581411852,7.242670077933092,0.892000404265466,64800
2.5,TF_4,faulty_fa,pm25_fa,-0.0405976253237863,16.344374010787153,0.4447112681137489,64800
2.5,TF_4,faulty_raw,pm25_0,-0.18189792687120154,17.418745022467938,0.2303949864549771,64800
2.5,TF_4,faulty_raw,pm25_1,-0.6202138657586034,20.394499358904703,,64800
2.5,TF_4,faulty_raw,pm25_2,-0.13351803112461003,17.058509944023807,0.3418202367427295,64800
2.5,TF_4,faulty_raw,pm25_3,-0.1033153645785383,16.829712986271204,0.4814954141570336,64800
2.5,TF_22,fault_free_fa,pm25_fa,0.9339104557309337,5.055312298896038,0.9663904273754702,64800
2.5,TF_22,faulty_fa,pm25_fa,0.5486620429643273,13.210904122663877,0.7497563094382476,64800
2.5,TF_22,faulty_raw,pm25_0,0.37687935291593144,15.522714943333026,0.7943773876744263,64800
2.5,TF_22,faulty_raw,pm25_1,-2.0340663308388987,34.25264763473451,,64800
2.5,TF_22,faulty_raw,pm25_2,-0.05053958331857644,20.155232938397475,0.5059954644415883,64800
2.5,TF_22,faulty_raw,pm25_3,-0.39728564978609704,23.244714198254677,0.1959286295358803,64800
2.5,TF_36,fault_free_fa,pm25_fa,0.6687841594153854,9.52361699778008,0.8177922977432358,64800
2.5,TF_36,faulty_fa,pm25_fa,-0.14249529038736886,17.68779031889309,0.25548780602608595,64800
2.5,TF_36,faulty_raw,pm25_0,-0.3260354643782868,19.05565764393683,0.11269462995678708,64800
2.5,TF_36,faulty_raw,pm25_1,-0.9963115414451087,23.38086265663531,,64800
2.5,TF_36,faulty_raw,pm25_2,-0.32638119604639226,19.058141632907038,0.09249237393883844,64800
2.5,TF_36,faulty_raw,pm25_3,-0.1894134473415825,18.04732312353356,0.34416810530352804,64800
2.5,TF_14,fault_free_fa,pm25_fa,0.851117422599861,6.253469473999727,0.9225602759540353,64800
2.5,TF_14,faulty_fa,pm25_fa,-0.13104862523272853,17.2361288899104,0.29905306367028917,64800
2.5,TF_14,faulty_raw,pm25_0,-0.24856972878168748,18.109459799776335,0.3251977814997314,64800
2.5,TF_14,faulty_raw,pm25_1,-2.4784399296969943,30.226742675797077,,64800
2.5,TF_14,faulty_raw,pm25_2,-1.1152165088297585,23.570918630471205,0.05004011205327813,64800
2.5,TF_14,faulty_raw,pm25_3,-2.0245673901685497,28.185823474558145,-0.3248667289806309,64800
2.5,TF_23,fault_free_fa,pm25_fa,0.9587550613200534,3.8849139809138036,0.9791603868980961,64800
2.5,TF_23,faulty_fa,pm25_fa,0.5967560132197511,12.147307514077424,0.7829741012993859,64800
2.5,TF_23,faulty_raw,pm25_0,0.41918791063646,14.57853553476761,0.7784055900700884,64800
2.5,TF_23,faulty_raw,pm25_1,-2.424054219508452,35.3969948425827,,64800
2.5,TF_23,faulty_raw,pm25_2,0.11865285468504794,17.958480073739278,0.6221282414458813,64800
2.5,TF_23,faulty_raw,pm25_3,-0.2735888142504084,21.587914734611157,0.32384640378230056,64800
2.5,TF_0,fault_free_fa,pm25_fa,0.7640286434530645,7.12465264063923,0.8740873680242499,62342
2.5,TF_0,faulty_fa,pm25_fa,-0.22112856490186927,16.207452071643512,0.2100494919828255,62342
2.5,TF_0,faulty_raw,pm25_0,-0.3141662870032993,16.81354194493589,0.10602594205124964,62342
2.5,TF_0,faulty_raw,pm25_1,-0.98901306005582,20.684873445442744,,62342
2.5,TF_0,faulty_raw,pm25_2,-0.13153218692132485,15.601541362799924,0.28958390020117875,62342
2.5,TF_0,faulty_raw,pm25_3,-0.3503424583752919,17.04339119333917,0.19075603265635238,62342
2.5,TF_39,fault_free_fa,pm25_fa,0.8211982378779304,5.815082441317619,0.9061999079329349,62640
2.5,TF_39,faulty_fa,pm25_fa,-0.2361318469886715,15.289820139111592,0.28277712236236685,62640
2.5,TF_39,faulty_raw,pm25_0,-0.38209066557621574,16.167327870412176,0.1625029021882175,62640
2.5,TF_39,faulty_raw,pm25_1,-1.5402727810592016,21.91846601200818,,62640
2.5,TF_39,faulty_raw,pm25_2,-0.22088771124450024,15.195249663889427,0.32936720980572237,62640
2.5,TF_39,faulty_raw,pm25_3,-0.5387623900678422,17.059086067936924,0.2129136128240161,62640
2.5,TF_35,fault_free_fa,pm25_fa,0.7530968625360956,7.81623812941896,0.8678115892049045,64800
2.5,TF_35,faulty_fa,pm25_fa,-0.266436342695499,17.702155861419268,0.18433967871875265,64800
2.5,TF_35,faulty_raw,pm25_0,-0.15221927102523014,16.885038106006952,0.3062897170343416,64800
2.5,TF_35,faulty_raw,pm25_1,-1.2354537120139177,23.51891695492884,,64800
2.5,TF_35,faulty_raw,pm25_2,-0.22853049831322303,17.435220691335534,0.22588320791213362,64800
2.5,TF_35,faulty_raw,pm25_3,-0.14459858465310882,16.829107324404323,0.41383945861566995,64800
2.5,TF_37,fault_free_fa,pm25_fa,0.8228869837864328,6.217527294396527,0.907131200713108,64800
2.5,TF_37,faulty_fa,pm25_fa,-0.04700902204002588,15.117071699184748,0.39983869286375995,64800
2.5,TF_37,faulty_raw,pm25_0,-0.2855726284876767,16.751001190379057,0.18504978377649792,64800
2.5,TF_37,faulty_raw,pm25_1,-1.2796621968898965,22.306308776373164,,64800
2.5,TF_37,faulty_raw,pm25_2,-0.2733411909375838,16.671122970870826,0.2009316709488531,64800
2.5,TF_37,faulty_raw,pm25_3,-0.1593381923151278,15.907338857150595,0.5148129400342045,64800
2.5,TF_24,fault_free_fa,pm25_fa,0.9488688302687089,4.027498843462234,0.9740989854670945,64800
2.5,TF_24,faulty_fa,pm25_fa,0.5977369289197512,11.296597179697468,0.7821702579339671,64800
2.5,TF_24,faulty_raw,pm25_0,0.3452301523560146,14.412419552889112,0.771865446398953,64800
2.5,TF_24,faulty_raw,pm25_1,-2.8835638535626082,35.10005406189918,,64800
2.5,TF_24,faulty_raw,pm25_2,0.1774660642072362,16.15360551174433,0.6622010232349334,64800
2.5,TF_24,faulty_raw,pm25_3,-0.41513149154469575,21.188048485372335,0.30937124001061445,64800
2.5,TF_15,fault_free_fa,pm25_fa,0.8422045512150065,7.0457462339788215,0.9177170664139416,64800
2.5,TF_15,faulty_fa,pm25_fa,-0.09367691951276225,18.54916157628812,0.31769148443844075,64800
2.5,TF_15,faulty_raw,pm25_0,-0.11256922809364212,18.70868585589032,0.43044300207698705,64800
2.5,TF_15,faulty_raw,pm25_1,-2.622213925858217,33.75723046237614,,64800
2.5,TF_15,faulty_raw,pm25_2,-0.6386702839951519,22.70521140020911,0.13367163105003987,64800
2.5,TF_15,faulty_raw,pm25_3,-2.060481858799729,31.02949199352071,-0.22518350974637005,64800
2.5,TF_38,fault_free_fa,pm25_fa,0.8069655409452425,5.948295322931856,0.8983126199972518,63361
2.5,TF_38,faulty_fa,pm25_fa,0.03553484016386421,13.295919373187084,0.5115363739177056,63361
2.5,TF_38,faulty_raw,pm25_0,-0.1886020302503213,14.76023713398037,0.28676753884855516,63361
2.5,TF_38,faulty_raw,pm25_1,-1.8950538343336452,23.035806558293757,,63361
2.5,TF_38,faulty_raw,pm25_2,-0.10910885558776151,14.258117434345529,0.3681483835886533,63361
2.5,TF_38,faulty_raw,pm25_3,-0.07603227062758844,14.043900666985284,0.5470175957925013,63361
2.5,TF_17,fault_free_fa,pm25_fa,0.7992237384560101,8.660514926136328,0.8939932404927885,64800
2.5,TF_17,faulty_fa,pm25_fa,0.08120347147429718,18.52666316529275,0.35711032985222024,64800
2.5,TF_17,faulty_raw,pm25_0,0.10725748088886333,18.262096891329335,0.5180617480138417,64800
2.5,TF_17,faulty_raw,pm25_1,-2.828296169303604,37.817280709159384,,64800
2.5,TF_17,faulty_raw,pm25_2,-0.20186174144623514,21.189211120903668,0.296214958111707,64800
2.5,TF_17,faulty_raw,pm25_3,-1.6430913619271377,31.422708782072064,-0.09585511155766306,64800
2.5,TF_19,fault_free_fa,pm25_fa,0.8899586769495995,6.751626447268686,0.9433762207351821,64800
2.5,TF_19,faulty_fa,pm25_fa,0.31193881244627464,16.88278284435222,0.5885103052328663,64800
2.5,TF_19,faulty_raw,pm25_0,0.07988060200133351,19.523271657915394,0.6027035555741938,64800
2.5,TF_19,faulty_raw,pm25_1,-2.767300518807017,39.50441516307712,,64800
2.5,TF_19,faulty_raw,pm25_2,-0.043528362524881015,20.791347290461854,0.41893250021809686,64800
2.5,TF_19,faulty_raw,pm25_3,-0.7934263904464458,27.256637739061627,0.24914705935103937,64800
2.5,TF_29,fault_free_fa,pm25_fa,0.8813774916605686,5.3201974997105115,0.9388170850412753,64800
2.5,TF_29,faulty_fa,pm25_fa,0.20325281388906746,13.788101517410912,0.5664078890761479,64800
2.5,TF_29,faulty_raw,pm25_0,0.0638733214084205,14.945536664928655,0.569961416514718,64800
2.5,TF_29,faulty_raw,pm25_1,-1.9813663050707602,26.67177215791515,,64800
2.5,TF_29,faulty_raw,pm25_2,0.1288827387834247,14.41725277215777,0.5288448206960743,64800
2.5,TF_29,faulty_raw,pm25_3,-0.06726553256097834,15.958072918033531,0.4941386105121055,64800
2.5,TF_11,fault_free_fa,pm25_fa,0.7405847569088073,6.760578587883673,0.8605724385218361,64800
2.5,TF_11,faulty_fa,pm25_fa,-0.14989992331328583,14.233645408474825,0.283184479675985,64800
2.5,TF_11,faulty_raw,pm25_0,-0.2293845950481801,14.717363051987393,0.3355231107672929,64800
2.5,TF_11,faulty_raw,pm25_1,-2.971918165293257,26.453690363609287,,64800
2.5,TF_11,faulty_raw,pm25_2,-0.4827697612083661,16.163037488296943,0.28424057839810146,64800
2.5,TF_11,faulty_raw,pm25_3,-1.6529302970804394,21.619668954075077,-0.08315154317308623,64800
2.5,TF_5,fault_free_fa,pm25_fa,0.6702119576442223,9.316354003072723,0.8186648658900509,64800
2.5,TF_5,faulty_fa,pm25_fa,0.026106473980592626,16.0097396537558,0.3913812714456998,64800
2.5,TF_5,faulty_raw,pm25_0,-0.14145133464761162,17.332341216967833,0.2295141916795198,64800
2.5,TF_5,faulty_raw,pm25_1,-0.9958212057273159,22.918666578528107,,64800
2.5,TF_5,faulty_raw,pm25_2,-0.020448190906197983,16.38792660308951,0.37948210609325284,64800
2.5,TF_5,faulty_raw,pm25_3,-0.09428515327314324,16.970466612229398,0.3653563320641819,64800
2.5,TF_31,fault_free_fa,pm25_fa,0.8482975732409324,6.732881626407363,0.9210307313657411,64800
2.5,TF_31,faulty_fa,pm25_fa,-0.06868768775560219,17.87022900227972,0.42372838867714185,64800
2.5,TF_31,faulty_raw,pm25_0,-0.12190962554292395,18.309802171632352,0.48669109970999175,64800
2.5,TF_31,faulty_raw,pm25_1,-4.068965427526542,38.919242560408726,,64800
2.5,TF_31,faulty_raw,pm25_2,-0.5244981113833656,21.343623936987644,0.19396487061166118,64800
2.5,TF_31,faulty_raw,pm25_3,-0.6551830526267155,22.239638847909003,0.3736660313376062,64800
2.5,TF_16,fault_free_fa,pm25_fa,0.862177164050236,6.979985088934473,0.9285350269849695,64800
2.5,TF_16,faulty_fa,pm25_fa,-0.12620095574175316,19.952708126029062,0.2589725929180607,64800
2.5,TF_16,faulty_raw,pm25_0,-0.2553537053073065,21.065751570563727,0.3621723835511105,64800
2.5,TF_16,faulty_raw,pm25_1,-2.6453659760107473,35.89752211440228,,64800
2.5,TF_16,faulty_raw,pm25_2,-0.6841351093107373,24.399581010242166,0.1094567409900048,64800
2.5,TF_16,faulty_raw,pm25_3,-2.045532510218958,32.811457603930414,-0.26112575675471805,64800
2.5,TF_30,fault_free_fa,pm25_fa,0.887203958573509,5.060962403666387,0.9419150579633914,64800
2.5,TF_30,faulty_fa,pm25_fa,0.17781367008280802,13.663794060681793,0.5615489540284401,64800
2.5,TF_30,faulty_raw,pm25_0,-0.023565133256731485,15.245579034297856,0.5296356857729377,64800
2.5,TF_30,faulty_raw,pm25_1,-4.181247585049181,34.30072934354184,,64800
2.5,TF_30,faulty_raw,pm25_2,-0.07549431506436766,15.627526407489803,0.4009058560155181,64800
2.5,TF_30,faulty_raw,pm25_3,-0.31654763341013337,17.290377299300047,0.5084185154665468,64800
2.5,TF_33,fault_free_fa,pm25_fa,0.856798286795907,6.2310931165428505,0.9256340013436553,64800
2.5,TF_33,faulty_fa,pm25_fa,0.16472003158492765,15.048948904540161,0.5899712189965858,64800
2.5,TF_33,faulty_raw,pm25_0,0.08071864112984573,15.787536269206283,0.5637671803806906,64800
2.5,TF_33,faulty_raw,pm25_1,-2.7074718186751485,31.705095359216834,,64800
2.5,TF_33,faulty_raw,pm25_2,0.038096113437465884,16.149384480341755,0.5024970090133416,64800
2.5,TF_33,faulty_raw,pm25_3,-0.1859098552473013,17.93147328739126,0.5092888017313859,64800
2.5,TF_34,fault_free_fa,pm25_fa,0.8566157623867934,5.938781885689736,0.9255354116219018,64800
2.5,TF_34,faulty_fa,pm25_fa,0.010765452766062777,15.598983794708554,0.47538201113427575,64800
2.5,TF_34,faulty_raw,pm25_0,0.11605357172398556,14.745504706777217,0.5807706263505221,64800
2.5,TF_34,faulty_raw,pm25_1,-1.8520520789398778,26.48655013236095,,64800
2.5,TF_34,faulty_raw,pm25_2,-0.0573882925337279,16.127383681125014,0.45202136679096994,64800
2.5,TF_34,faulty_raw,pm25_3,-0.14181803204077625,16.75888489393988,0.463999794730868,64800
2.5,TF_27,fault_free_fa,pm25_fa,0.8671788403515919,6.450961832469897,0.9312243791047933,64800
2.5,TF_27,faulty_fa,pm25_fa,0.45682679263997783,13.045478349967743,0.6793133109990042,64800
2.5,TF_27,faulty_raw,pm25_0,0.2910636577782423,14.903712307561987,0.6983739655024779,64800
2.5,TF_27,faulty_raw,pm25_1,-3.035795145830363,35.55947949639071,,64800
2.5,TF_27,faulty_raw,pm25_2,0.019536591988927543,17.52695749698314,0.5229656790900402,64800
2.5,TF_27,faulty_raw,pm25_3,-0.45190258228568414,21.32846385840074,0.25394426541080406,64800
2.5,TF_10,fault_free_fa,pm25_fa,0.7119812399255245,7.396074599489074,0.8437899335947854,64800
2.5,TF_10,faulty_fa,pm25_fa,-0.16807920360429773,14.894538133900555,0.1615796557930959,64800
2.5,TF_10,faulty_raw,pm25_0,-0.2760966649855612,15.567994933556864,0.25318843912876443,64800
2.5,TF_10,faulty_raw,pm25_1,-2.55258136051405,25.97543990046843,,64800
2.5,TF_10,faulty_raw,pm25_2,-0.29261520019065035,15.668431528196004,0.1683202248203269,64800
2.5,TF_10,faulty_raw,pm25_3,-1.591347049154471,22.184706369510913,-0.26929316692959554,64800
2.5,TF_32,fault_free_fa,pm25_fa,0.8457068231897403,6.606770526655203,0.919623213455497,64800
2.5,TF_32,faulty_fa,pm25_fa,0.13919946413914963,15.605120498798884,0.5645603221617636,64800
2.5,TF_32,faulty_raw,pm25_0,0.051071565478657766,16.38447735206212,0.5484718990346935,64800
2.5,TF_32,faulty_raw,pm25_1,-4.475575703171499,39.35779470387024,,64800
2.5,TF_32,faulty_raw,pm25_2,-0.26375000216070354,18.9080371472619,0.3480843721956288,64800
2.5,TF_32,faulty_raw,pm25_3,-0.3777819735607084,19.7426802288918,0.49021710174810385,64800
2.5,TF_13,fault_free_fa,pm25_fa,0.7102019290450958,7.657153568970678,0.8427349036363058,64800
