granularity,time_frame,data_type,sensor,r2,rmse,pearson_r,n_points
2.5,TF_13,faulty_fa,pm25_fa,-0.014733314720732027,14.328329876127505,0.3618671822802849,64800
2.5,TF_13,faulty_raw,pm25_0,-0.28191276062875414,16.104559394804376,0.26259089993124457,64800
2.5,TF_13,faulty_raw,pm25_1,-3.173976121607602,29.059931899468307,,64800
2.5,TF_13,faulty_raw,pm25_2,-1.1483072394134695,20.848163680961264,0.11997463088845545,64800
2.5,TF_13,faulty_raw,pm25_3,-2.2934297037323272,25.813316784726023,-0.3040808723819316,64800
2.5,TF_9,fault_free_fa,pm25_fa,0.812915404443275,6.41908473697314,0.901618252414574,64800
2.5,TF_9,faulty_fa,pm25_fa,0.09578650125229071,14.112033123387329,0.42670679399958866,64800
2.5,TF_9,faulty_raw,pm25_0,-0.1790324239248129,16.114504955002452,0.33792126852931287,64800
2.5,TF_9,faulty_raw,pm25_1,-2.0450855686311677,25.897261645652144,,64800
2.5,TF_9,faulty_raw,pm25_2,-0.18366711020054094,16.146146333740475,0.27979957644078096,64800
2.5,TF_9,faulty_raw,pm25_3,-1.1159488706960992,21.587715139347765,-0.10519359251370745,64800
2.5,TF_3,fault_free_fa,pm25_fa,0.7602980521114507,7.8395475178085565,0.8719507541670246,64800
2.5,TF_3,faulty_fa,pm25_fa,-0.023885220958419495,16.202456061028556,0.47531128460120187,64800
2.5,TF_3,faulty_raw,pm25_0,-0.2931175317246617,18.208501871478532,0.1597920414724544,64800
2.5,TF_3,faulty_raw,pm25_1,-1.055787661788782,22.958544031960006,,64800
2.5,TF_3,faulty_raw,pm25_2,-0.10493451848848712,16.83152575072707,0.41423694116515714,64800
2.5,TF_3,faulty_raw,pm25_3,-0.14471358991159966,17.131825202001153,0.535709741405619,64800
2.5,TF_18,fault_free_fa,pm25_fa,0.8511933621706533,7.897913799389779,0.9226014331172869,64800
2.5,TF_18,faulty_fa,pm25_fa,0.2794899205356203,17.378859317475182,0.548632899004164,64800
2.5,TF_18,faulty_raw,pm25_0,0.1468662573223004,18.910795442048197,0.5929579858482256,64800
2.5,TF_18,faulty_raw,pm25_1,-3.0025527040441347,40.96092607049899,,64800
2.5,TF_18,faulty_raw,pm25_2,-0.1232055904129874,21.698557606168666,0.38274258057076965,64800
2.5,TF_18,faulty_raw,pm25_3,-1.2951391327072237,31.017425386449233,0.0558052095718119,64800
5,TF_17,fault_free_fa,pm25_fa,0.7441350790252141,7.945117634550402,0.8626326600689354,129600
5,TF_17,faulty_fa,pm25_fa,-0.06511937467551321,16.210413753081415,0.38393169779243774,129600
5,TF_17,faulty_raw,pm25_0,0.025761706530399664,15.503421534140047,0.47265579514867734,129600
5,TF_17,faulty_raw,pm25_1,-1.4982436131012347,24.826320086189007,,129600
5,TF_17,faulty_raw,pm25_2,0.008758790440721254,15.638123264433014,0.4201705288309694,129600
5,TF_17,faulty_raw,pm25_3,-0.1360330033151207,16.741348295154253,0.45462929518744666,129600
5,TF_19,fault_free_fa,pm25_fa,0.7944795923056206,6.185978330266319,0.8913358588118605,126001
5,TF_19,faulty_fa,pm25_fa,-0.08232191932152966,14.19577623022297,0.42839875793262117,126001
5,TF_19,faulty_raw,pm25_0,-0.29949669308373106,15.554945981890947,0.21468185905096093,126001
5,TF_19,faulty_raw,pm25_1,-1.7196389994665293,22.50279936777063,,126001
5,TF_19,faulty_raw,pm25_2,-0.17280073971224552,14.777230020190196,0.3498068698162945,126001
5,TF_19,faulty_raw,pm25_3,-0.31377381515237324,15.64016097820261,0.40118515426879015,126001
5,TF_7,fault_free_fa,pm25_fa,0.8197749024988985,7.218747567445045,0.9054142297354286,129600
5,TF_7,faulty_fa,pm25_fa,-0.07717512727346354,17.648076554412174,0.32533404471742305,129600
5,TF_7,faulty_raw,pm25_0,-0.19574516353460236,18.594030419570906,0.3862275815159131,129600
5,TF_7,faulty_raw,pm25_1,-2.69421177387057,32.68248832512612,,129600
5,TF_7,faulty_raw,pm25_2,-0.9795356818573697,23.924115360771374,0.11008469340584495,129600
5,TF_7,faulty_raw,pm25_3,-2.1217864602068555,30.043866047542316,-0.2710452119235261,129600
5,TF_12,fault_free_fa,pm25_fa,0.9307763284115201,4.6129476107368905,0.9647675009601543,129600
5,TF_12,faulty_fa,pm25_fa,0.6081635805691359,10.97497669774316,0.7888930101686853,129600
5,TF_12,faulty_raw,pm25_0,0.2882259851585953,14.791842422712294,0.7414077208377755,129600
5,TF_12,faulty_raw,pm25_1,-2.946096783315815,34.828524295207835,,129600
5,TF_12,faulty_raw,pm25_2,0.235931399956274,15.325596370873896,0.648619645709357,129600
5,TF_12,faulty_raw,pm25_3,-0.46733855548082426,21.23813474015739,0.2829565080946225,129600
5,TF_15,fault_free_fa,pm25_fa,0.8179993208671203,6.9233798175907895,0.9044331592121906,129600
5,TF_15,faulty_fa,pm25_fa,0.1369538398017811,15.076435212860636,0.5094488755326925,129600
5,TF_15,faulty_raw,pm25_0,-0.006805730452124292,16.283752499943695,0.512145061063624,129600
5,TF_15,faulty_raw,pm25_1,-4.226886028950897,37.10249956809743,,129600
5,TF_15,faulty_raw,pm25_2,-0.22998129529416622,17.998275984015997,0.2855873563921266,129600
5,TF_15,faulty_raw,pm25_3,-0.46671143452975716,19.65413760352747,0.44844418844394673,129600
5,TF_11,fault_free_fa,pm25_fa,0.9421169999531646,4.669542841332136,0.9706271183108375,129600
5,TF_11,faulty_fa,pm25_fa,0.564265296949197,12.811793288324855,0.761737417958419,129600
5,TF_11,faulty_raw,pm25_0,0.42381263031337657,14.732644694565957,0.7932145159098981,129600
5,TF_11,faulty_raw,pm25_1,-2.090755285420527,34.12173913376817,,129600
5,TF_11,faulty_raw,pm25_2,0.013837022851628578,19.274059491101543,0.5622809226767029,129600
5,TF_11,faulty_raw,pm25_3,-0.28918597315634686,22.0372112009094,0.2716132148344699,129600
5,TF_5,fault_free_fa,pm25_fa,0.64399766007602,8.076501515402176,0.8024948309517563,129600
5,TF_5,faulty_fa,pm25_fa,-0.041214172253374315,13.812328161744196,0.2777171253517174,129600
5,TF_5,faulty_raw,pm25_0,-0.18861212474496725,14.757640638407475,0.3090314592374196,129600
5,TF_5,faulty_raw,pm25_1,-2.747484289453638,26.20395005928055,,129600
5,TF_5,faulty_raw,pm25_2,-0.15121495744882374,14.52362625623903,0.27802739147386474,129600
5,TF_5,faulty_raw,pm25_3,-1.573672967205706,21.71568498982601,-0.1682934253389023,129600
5,TF_16,fault_free_fa,pm25_fa,0.8234149244765331,6.995908203250544,0.9074221471883382,129600
5,TF_16,faulty_fa,pm25_fa,0.16065057119424742,15.252411163015923,0.5809882929221902,129600
5,TF_16,faulty_raw,pm25_0,0.04862475288866208,16.23839226944319,0.5513545820120171,129600
5,TF_16,faulty_raw,pm25_1,-4.352861235485122,38.51767789957854,,129600
5,TF_16,faulty_raw,pm25_2,-0.08765994343448513,17.362556492224222,0.42720543675142,129600
5,TF_16,faulty_raw,pm25_3,-0.31882204354735166,19.118781211759025,0.48931996017599066,129600
5,TF_6,fault_free_fa,pm25_fa,0.7121157546770515,7.3076187733240205,0.84386957399313,129600
5,TF_6,faulty_fa,pm25_fa,-0.03637438663045889,13.865172246384736,0.3607853569019729,129600
5,TF_6,faulty_raw,pm25_0,-0.17799554114790483,14.782189210637108,0.32783387004559655,129600
5,TF_6,faulty_raw,pm25_1,-3.3534346634008747,28.417308960690097,,129600
5,TF_6,faulty_raw,pm25_2,-0.798880756569061,18.26703755325731,0.15332829159296407,129600
5,TF_6,faulty_raw,pm25_3,-2.2343467433732727,24.49402869356538,-0.22240535235754974,129600
5,TF_1,fault_free_fa,pm25_fa,0.764422820658233,7.759477462566435,0.8743127876834735,129600
5,TF_1,faulty_fa,pm25_fa,-0.03355803362050924,16.25299122228629,0.4882417800724942,129600
5,TF_1,faulty_raw,pm25_0,-0.2703533109247884,18.01889394860986,0.17805756891368937,129600
5,TF_1,faulty_raw,pm25_1,-1.0739176857611232,23.022984699933644,,129600
5,TF_1,faulty_raw,pm25_2,-0.13703389023908308,17.04718098672551,0.3775587571700042,129600
5,TF_1,faulty_raw,pm25_3,-0.14942722818259258,17.13983385030996,0.5184721757521281,129600
5,TF_8,fault_free_fa,pm25_fa,0.7680320889501526,9.184381002473888,0.8763744437339223,129600
5,TF_8,faulty_fa,pm25_fa,0.05351240243801936,18.55211379719425,0.3753027087892847,129600
5,TF_8,faulty_raw,pm25_0,-0.07528414146441609,19.774137795828604,0.4524712386326314,129600
5,TF_8,faulty_raw,pm25_1,-2.7040285571318323,36.700594473614395,,129600
5,TF_8,faulty_raw,pm25_2,-0.43307388652354484,22.828124214037924,0.18548480708089846,129600
5,TF_8,faulty_raw,pm25_3,-1.8600244961489834,32.2493386088903,-0.1822841923268342,129600
5,TF_2,fault_free_fa,pm25_fa,0.6925431891797373,8.942691448649205,0.8321919164222386,129600
5,TF_2,faulty_fa,pm25_fa,0.004297358381620153,16.093148438691234,0.4124955297017143,129600
5,TF_2,faulty_raw,pm25_0,-0.13665368284947488,17.194528415047774,0.25511216549283444,129600
5,TF_2,faulty_raw,pm25_1,-1.0397355679618765,23.03366901733361,,129600
5,TF_2,faulty_raw,pm25_2,0.009806502486825686,16.048565624978433,0.417996263192829,129600
5,TF_2,faulty_raw,pm25_3,-0.053237780057218576,16.55157788433087,0.4569249098709631,129600
5,TF_4,fault_free_fa,pm25_fa,0.6665903948512188,8.770506097589948,0.8164499059375359,129600
5,TF_4,faulty_fa,pm25_fa,0.23406264660470888,13.293282253530544,0.532668287726877,129600
5,TF_4,faulty_raw,pm25_0,-0.14611168176203249,16.26106818152171,0.32182853781137055,129600
5,TF_4,faulty_raw,pm25_1,-1.8913747155195164,25.827822356694075,,129600
5,TF_4,faulty_raw,pm25_2,-0.03701737082608547,15.467802452710929,0.36384770149453505,129600
5,TF_4,faulty_raw,pm25_3,-0.8484087045109283,20.65069173370894,0.014329786770454725,129600
5,TF_14,fault_free_fa,pm25_fa,0.8433831052818037,6.5603793643407515,0.9183589279229851,129600
5,TF_14,faulty_fa,pm25_fa,0.2527466093979097,14.32991441482343,0.5824256888889228,129600
5,TF_14,faulty_raw,pm25_0,0.06911901722919522,15.993986624110054,0.563032114499575,129600
5,TF_14,faulty_raw,pm25_1,-1.5403964212337922,26.421678002720924,,129600
5,TF_14,faulty_raw,pm25_2,0.18413301405370408,14.973362172068935,0.5605820229863616,129600
5,TF_14,faulty_raw,pm25_3,-0.0593613848165393,17.06206996780337,0.43681938182259256,129600
5,TF_0,fault_free_fa,pm25_fa,0.7631456990888356,7.469341078566219,0.8735821443090586,125702
5,TF_0,faulty_fa,pm25_fa,-0.08798336109273253,16.008578892355953,0.41562854595944115,125702
5,TF_0,faulty_raw,pm25_0,-0.316778378259575,17.61156691338876,0.0939471466701777,125702
5,TF_0,faulty_raw,pm25_1,-0.8223026978497383,20.718194834381478,,125702
5,TF_0,faulty_raw,pm25_2,-0.14612488869921814,16.4307589981975,0.2969747204088912,125702
5,TF_0,faulty_raw,pm25_3,-0.32845228876341825,17.689462400653788,0.27019144106805515,125702
5,TF_10,fault_free_fa,pm25_fa,0.8932291670583247,6.670285207672955,0.9451080216957822,129600
5,TF_10,faulty_fa,pm25_fa,0.5356196075646448,13.910893495225748,0.7362432020714363,129600
5,TF_10,faulty_raw,pm25_0,0.44276294584095055,15.238354839061518,0.7767867780485709,129600
5,TF_10,faulty_raw,pm25_1,-2.105304139032959,35.972461757250656,,129600
5,TF_10,faulty_raw,pm25_2,-0.10396441633556175,21.448435838603327,0.5122088823352909,129600
5,TF_10,faulty_raw,pm25_3,-0.2765046075465405,23.063716010756934,0.33914263152021384,129600
5,TF_13,fault_free_fa,pm25_fa,0.8665572933666059,6.469262631714146,0.930890593958098,129600
5,TF_13,faulty_fa,pm25_fa,0.45821372448660913,13.035309916241301,0.6777722803811227,129600
5,TF_13,faulty_raw,pm25_0,0.30586169600760327,14.754699419414274,0.6869566890826028,129600
5,TF_13,faulty_raw,pm25_1,-2.727004441041929,34.18907228941579,,129600
5,TF_13,faulty_raw,pm25_2,-0.026090202156985765,17.93907855789931,0.5080669138761472,129600
5,TF_13,faulty_raw,pm25_3,-0.47063055186762837,21.476284742314746,0.22313052926665627,129600
5,TF_9,fault_free_fa,pm25_fa,0.8563475104638516,7.74317425278687,0.9253904745310698,129600
5,TF_9,faulty_fa,pm25_fa,0.2901422050435285,17.212665625026066,0.5642258488105674,129600
5,TF_9,faulty_raw,pm25_0,0.11399124193349175,19.230096418303088,0.5954432297869229,129600
5,TF_9,faulty_raw,pm25_1,-2.8794865464944297,40.239222379041124,,129600
5,TF_9,faulty_raw,pm25_2,-0.06891074622792392,21.12190942582248,0.39993260295222166,129600
5,TF_9,faulty_raw,pm25_3,-1.0344434740706938,29.13971287624515,0.15247186965007997,129600
5,TF_3,fault_free_fa,pm25_fa,0.5501847164177088,11.413920760971962,0.7417444584184225,129600
5,TF_3,faulty_fa,pm25_fa,0.019412792596713135,16.852365164028566,0.37648920495663885,129600
5,TF_3,faulty_raw,pm25_0,-0.249831654535289,19.025825507349143,0.20546969614114827,129600
5,TF_3,faulty_raw,pm25_1,-1.589683582587202,27.3867880791922,,129600
5,TF_3,faulty_raw,pm25_2,-0.22804366602703596,18.859260272504795,0.2613533200110849,129600
5,TF_3,faulty_raw,pm25_3,-0.688131675708888,22.111637653204017,-0.03691674255518372,129600
5,TF_18,fault_free_fa,pm25_fa,0.704846688554711,8.52390564748165,0.8395515068481266,129600
5,TF_18,faulty_fa,pm25_fa,-0.08557137842737395,16.34722333418201,0.33010353916362123,129600
5,TF_18,faulty_raw,pm25_0,-0.2704289869137946,17.684386616853338,0.16089049391641538,129600
5,TF_18,faulty_raw,pm25_1,-1.0483751579279321,22.455335794514834,,129600
5,TF_18,faulty_raw,pm25_2,-0.2435661715234101,17.496422342072865,0.16828676552700475,129600
5,TF_18,faulty_raw,pm25_3,-0.13479360837573706,16.713724693344783,0.4436475272828858,129600
20,TF_0,fault_free_fa,pm25_fa,0.5483994737325439,10.880381214474607,0.7405400086809759,514502
20,TF_0,faulty_fa,pm25_fa,0.09965599190012031,15.362826701890722,0.5019133484544485,514502
20,TF_0,faulty_raw,pm25_0,-0.07312497137087703,16.772277633909514,0.32066602247955767,514502
20,TF_0,faulty_raw,pm25_1,-2.0182625531126215,28.128424011301604,,514502
20,TF_0,faulty_raw,pm25_2,0.05625118322394973,15.728782331820844,0.42596646559088286,514502
20,TF_0,faulty_raw,pm25_3,-0.27930752283390325,18.31278384031386,0.3041045550875871,514502
20,TF_2,fault_free_fa,pm25_fa,0.8294747846678037,8.297182541573639,0.9107550675770834,518400
20,TF_2,faulty_fa,pm25_fa,0.39547213171685647,15.622283138817206,0.6362854607104304,518400
20,TF_2,faulty_raw,pm25_0,0.2884234332077007,16.94912023048437,0.6903891681174819,518400
20,TF_2,faulty_raw,pm25_1,-2.4333932225039336,37.23043532328527,,518400
20,TF_2,faulty_raw,pm25_2,-0.058661355170417595,20.67354109028778,0.43002825773123166,518400
20,TF_2,faulty_raw,pm25_3,-0.832378847636841,27.19843882217417,0.13430141377624538,518400
20,TF_4,fault_free_fa,pm25_fa,0.6502754497832246,9.163621516383715,0.8063965995787751,514801
20,TF_4,faulty_fa,pm25_fa,-0.0036440443098137987,15.523653452163314,0.47855300795499833,514801
20,TF_4,faulty_raw,pm25_0,-0.13120948540965727,16.480698036346087,0.4108897262713055,514801
20,TF_4,faulty_raw,pm25_1,-3.9804824515527875,34.58117855117841,,514801
20,TF_4,faulty_raw,pm25_2,-0.13474459661591487,16.506429633594628,0.36552604619126167,514801
20,TF_4,faulty_raw,pm25_3,-0.34027046134215744,17.939085765796033,0.43116331534324603,514801
20,TF_3,fault_free_fa,pm25_fa,0.8275419109951123,7.205973313674274,0.9096933075102027,518400
20,TF_3,faulty_fa,pm25_fa,0.4264649305682725,13.141073790177852,0.6723816491805702,518400
20,TF_3,faulty_raw,pm25_0,0.25249549306736807,15.00229746841376,0.6908333450202913,518400
20,TF_3,faulty_raw,pm25_1,-3.3034977161431494,35.99661417492614,,518400
20,TF_3,faulty_raw,pm25_2,0.1212628443470144,16.265984711586146,0.5180200550240955,518400
20,TF_3,faulty_raw,pm25_3,-0.341221016376817,20.09560287691662,0.3568850234300607,518400
20,TF_1,fault_free_fa,pm25_fa,0.575349538858532,9.85804014363962,0.7585180126739515,518400
20,TF_1,faulty_fa,pm25_fa,0.10976768715202889,14.27336787569351,0.40470226234472906,518400
20,TF_1,faulty_raw,pm25_0,-0.08500109620491392,15.757592703696114,0.35254093593243757,518400
20,TF_1,faulty_raw,pm25_1,-2.4473343770421705,28.08772002138371,,518400
20,TF_1,faulty_raw,pm25_2,-0.2024275026886233,16.588389833687817,0.29380859663634684,518400
20,TF_1,faulty_raw,pm25_3,-1.5040351876791438,23.938393191771127,-0.18711676655512885,518400
50,TF_0,fault_free_fa,pm25_fa,0.5363764992938693,11.354314720465041,0.7323772974567764,1292102
50,TF_0,faulty_fa,pm25_fa,0.15157476223441702,15.359780037780283,0.4596036350158864,1292102
50,TF_0,faulty_raw,pm25_0,-0.02450294603731873,16.8785374916449,0.39920061808375124,1292102
50,TF_0,faulty_raw,pm25_1,-3.1848510914874746,34.112866256362906,,1292102
50,TF_0,faulty_raw,pm25_2,-0.03856929072611859,16.994012970225864,0.341486284134763,1292102
50,TF_0,faulty_raw,pm25_3,-1.2126795570179425,24.804899321485784,-0.020781040529558547,1292102
50,TF_1,fault_free_fa,pm25_fa,0.750443320763825,8.659315157566628,0.8662813192353569,1292401
50,TF_1,faulty_fa,pm25_fa,0.3277792808682216,14.211990032820017,0.6278484349257355,1292401
50,TF_1,faulty_raw,pm25_0,0.1759155567485331,15.735654269320362,0.6228395363014326,1292401
50,TF_1,faulty_raw,pm25_1,-3.0173689457720734,34.74319919067551,,1292401
50,TF_1,faulty_raw,pm25_2,0.109750486653028,16.355160848289287,0.4600444845915763,1292401
50,TF_1,faulty_raw,pm25_3,-0.26155079891147137,19.469344000067174,0.3799616162283881,1292401
10,TF_0,fault_free_fa,pm25_fa,0.7370869540892127,8.037957934635688,0.8585376998669892,255302
10,TF_0,faulty_fa,pm25_fa,-0.020890581628049798,15.839054725580267,0.4815957646510731,255302
10,TF_0,faulty_raw,pm25_0,-0.2584727771144213,17.585777477109374,0.16787659745636294,255302
10,TF_0,faulty_raw,pm25_1,-1.1822885438050679,23.157717257599163,,255302
10,TF_0,faulty_raw,pm25_2,-0.09492193163325857,16.403300393693886,0.357703708415632,255302
10,TF_0,faulty_raw,pm25_3,-0.20339366513805635,17.19663689293991,0.40417979787089986,255302
10,TF_7,fault_free_fa,pm25_fa,0.8030860508781082,7.338302930236682,0.8961506911033984,259200
10,TF_7,faulty_fa,pm25_fa,0.22308324368914434,14.576210748573576,0.5708800568935252,259200
10,TF_7,faulty_raw,pm25_0,0.06737788500915842,15.970196121106776,0.5847698091750425,259200
10,TF_7,faulty_raw,pm25_1,-3.6070555763468795,35.49515854716986,,259200
10,TF_7,faulty_raw,pm25_2,0.017945807605958874,16.387968546013283,0.4314271080178672,259200
10,TF_7,faulty_raw,pm25_3,-0.3235477730190366,19.025111274011124,0.4383492341689047,259200
10,TF_5,fault_free_fa,pm25_fa,0.9054419052254303,6.148190178929994,0.9515471128263181,259200
10,TF_5,faulty_fa,pm25_fa,0.5490646180934137,13.426261225680276,0.749539245404431,259200
10,TF_5,faulty_raw,pm25_0,0.46541776226574405,14.618580330684699,0.8027378591500823,259200
10,TF_5,faulty_raw,pm25_1,-2.007222830029382,34.672147470949334,,259200
10,TF_5,faulty_raw,pm25_2,-0.09966096563744165,20.966567707751242,0.5262041063576527,259200
10,TF_5,faulty_raw,pm25_3,-0.25636263100254353,22.41070100553665,0.31465567193713895,259200
10,TF_1,fault_free_fa,pm25_fa,0.5038590929019412,11.705702279120308,0.7098303760400333,259200
10,TF_1,faulty_fa,pm25_fa,0.11903949327378083,15.598152992037354,0.476035914611162,259200
10,TF_1,faulty_raw,pm25_0,-0.11524086364706654,17.550087780025542,0.28206770165494294,259200
10,TF_1,faulty_raw,pm25_1,-1.8019041126532302,27.81772377351975,,259200
10,TF_1,faulty_raw,pm25_2,0.06327176909052945,16.084285025695255,0.424078225045525,259200
10,TF_1,faulty_raw,pm25_3,-0.3965751442265846,19.639350010248048,0.1938704340080997,259200
10,TF_6,fault_free_fa,pm25_fa,0.8837183352324873,6.008980316835027,0.9400629437690898,259200
10,TF_6,faulty_fa,pm25_fa,0.5625238818920579,11.655269927919212,0.7536286096282605,259200
10,TF_6,faulty_raw,pm25_0,0.34706574181167593,14.239013078622687,0.7421174170067847,259200
10,TF_6,faulty_raw,pm25_1,-2.932589366943232,34.944953051955835,,259200
10,TF_6,faulty_raw,pm25_2,0.12117863918716942,16.51944541487254,0.5791695269104281,259200
10,TF_6,faulty_raw,pm25_3,-0.4592954279552999,21.287113312264285,0.2614120818916838,259200
10,TF_8,fault_free_fa,pm25_fa,0.749576358180488,8.108302676601346,0.8657807873349973,259200
10,TF_8,faulty_fa,pm25_fa,0.0653238182216701,15.664728660067416,0.5183419984425705,259200
10,TF_8,faulty_raw,pm25_0,0.015091161741766057,16.080157789186767,0.5217705019994503,259200
10,TF_8,faulty_raw,pm25_1,-4.207303699832884,36.974196275694545,,259200
10,TF_8,faulty_raw,pm25_2,-0.08592470557382104,16.88465322415686,0.4181515624126453,259200
10,TF_8,faulty_raw,pm25_3,-0.3310659352993337,18.693562451882684,0.45714027437884985,259200
10,TF_2,fault_free_fa,pm25_fa,0.6102138276958236,8.99434846803227,0.7811619311261012,259200
10,TF_2,faulty_fa,pm25_fa,0.1383733288875163,13.372606401529511,0.43210975884590325,259200
10,TF_2,faulty_raw,pm25_0,-0.1395954542296991,15.379132877874113,0.3188489823811974,259200
10,TF_2,faulty_raw,pm25_1,-2.2563909109847478,25.997091466032504,,259200
10,TF_2,faulty_raw,pm25_2,0.005492595534543732,14.366815207072761,0.3641977650027249,259200
10,TF_2,faulty_raw,pm25_3,-1.1273550227005327,21.01243977603485,-0.07265298797253904,259200
10,TF_4,fault_free_fa,pm25_fa,0.7763470449404917,9.345619503941773,0.8811055927041477,259200
10,TF_4,faulty_fa,pm25_fa,0.2252772881409174,17.39377784275719,0.5092279595788615,259200
10,TF_4,faulty_raw,pm25_0,0.08342338773343316,18.91930421676291,0.5523724865193381,259200
10,TF_4,faulty_raw,pm25_1,-3.025894257990286,39.65080023981768,,259200
10,TF_4,faulty_raw,pm25_2,-0.2111643963077614,21.74815015049776,0.3038476481850119,259200
10,TF_4,faulty_raw,pm25_3,-1.5436258596420491,31.517182801822685,-0.008425646698858383,259200
10,TF_9,fault_free_fa,pm25_fa,0.7003237486283844,8.062402583219862,0.8368534924940061,255601
10,TF_9,faulty_fa,pm25_fa,-0.06448598514329573,15.195265418598614,0.37306988930137597,255601
10,TF_9,faulty_raw,pm25_0,-0.25769477315241063,16.516801309421325,0.17275028320918917,255601
10,TF_9,faulty_raw,pm25_1,-1.1011882728084181,21.34866884098182,,255601
10,TF_9,faulty_raw,pm25_2,-0.2004592763815951,16.13659995098742,0.21993670315054137,255601
10,TF_9,faulty_raw,pm25_3,-0.1703637346291258,15.93304359599004,0.4484755676799752,255601
10,TF_3,fault_free_fa,pm25_fa,0.7208340397141244,8.207959912317989,0.849019489065848,259200
10,TF_3,faulty_fa,pm25_fa,0.03469207760360393,15.262895504603671,0.38162644461590817,259200
10,TF_3,faulty_raw,pm25_0,-0.12073725085873499,16.44583388390245,0.3734556076232337,259200
10,TF_3,faulty_raw,pm25_1,-2.731395228201456,30.008177604763272,,259200
10,TF_3,faulty_raw,pm25_2,-0.9396441524001335,21.635404853611725,0.14404458223077626,259200
10,TF_3,faulty_raw,pm25_3,-1.966922437978302,26.75821211755991,-0.25469879812715523,259200
